title,name_en,name_zh,name_zht,name_zhs,name_ja,has_in_game_screenshot,target_media_file,local_filename,local_rel_path,image_url,width,height,filesize
Item:Hello Kitty wall (New Horizons),Hello Kitty wall,Hello Kitty牆,Hello Kitty牆,Hello Kitty墙,ハローキティなかべ,True,File:Hello Kitty Wall NH Screenshot.jpg,Hello_Kitty牆_Hello_Kitty_wall.jpg,images/wallpapers/Hello_Kitty牆_Hello_Kitty_wall.webp,https://dodo.ac/np/images/f/fb/Hello_Kitty_Wall_NH_Screenshot.jpg,1280,720,188700
Item:Honeycomb wall (New Horizons),Honeycomb wall,蜂巢牆,蜂巢牆,蜂巢墙,ビーハイブなかべ,True,File:Honeycomb Wall NH Screenshot.jpg,蜂巢牆_Honeycomb_wall.jpg,images/wallpapers/蜂巢牆_Honeycomb_wall.webp,https://dodo.ac/np/images/3/3c/Honeycomb_Wall_NH_Screenshot.jpg,1280,720,240586
Item:Honeycomb-tile wall (New Horizons),Honeycomb-tile wall,六角磚牆,六角磚牆,六角砖墙,ハニカムタイルのかべ,True,File:Honeycomb-Tile Wall NH Screenshot.jpg,六角磚牆_Honeycomb-tile_wall.jpg,images/wallpapers/六角磚牆_Honeycomb-tile_wall.webp,https://dodo.ac/np/images/a/a3/Honeycomb-Tile_Wall_NH_Screenshot.jpg,1280,720,188059
Item:Ice wall (New Horizons),Ice wall,冰雪壁紙,冰雪壁紙,冰雪壁纸,アイスなかべがみ,True,File:Ice Wall NH Screenshot.jpg,冰雪壁紙_Ice_wall.jpg,images/wallpapers/冰雪壁紙_Ice_wall.webp,https://dodo.ac/np/images/8/83/Ice_Wall_NH_Screenshot.jpg,1280,720,247477
Item:Ice-cream-shoppe wall (New Horizons),Ice-cream-shoppe wall,冰淇淋店牆,冰淇淋店墙,冰淇淋店牆,アイスクリームショップのかべ,False,File:Ice-Cream-Shoppe_Wall_NH_Icon.png,冰淇淋店牆_Ice-cream-shoppe_wall.png,images/wallpapers/冰淇淋店牆_Ice-cream-shoppe_wall.webp,https://dodo.ac/np/images/8/81/Ice-Cream-Shoppe_Wall_NH_Icon.png,128,128,19980
Item:Iceberg wall (New Horizons),Iceberg wall,冰山牆,冰山牆,冰山墙,ひょうざんのかべ,True,File:Iceberg Wall NH Screenshot.jpg,冰山牆_Iceberg_wall.jpg,images/wallpapers/冰山牆_Iceberg_wall.webp,https://dodo.ac/np/images/f/fe/Iceberg_Wall_NH_Screenshot.jpg,1280,720,206871
Item:Imperial wall (New Horizons),Imperial wall,宮牆,宮牆,宫墙,おうちょうのかべ,True,File:Imperial Wall NH Screenshot.jpg,宮牆_Imperial_wall.jpg,images/wallpapers/宮牆_Imperial_wall.webp,https://dodo.ac/np/images/9/9e/Imperial_Wall_NH_Screenshot.jpg,1280,720,239134
Item:Industrial wall (New Horizons),Industrial wall,工廠牆,工廠牆,工厂墙,ファクトリーなかべ,True,File:Industrial Wall NH Screenshot.jpg,工廠牆_Industrial_wall.jpg,images/wallpapers/工廠牆_Industrial_wall.webp,https://dodo.ac/np/images/b/b1/Industrial_Wall_NH_Screenshot.jpg,1280,720,169213
Item:Ivy wall (New Horizons),Ivy wall,常春藤牆,常春藤牆,常春藤墙,つたのかべ,True,File:Ivy Wall NH Screenshot.jpg,常春藤牆_Ivy_wall.jpg,images/wallpapers/常春藤牆_Ivy_wall.webp,https://dodo.ac/np/images/0/09/Ivy_Wall_NH_Screenshot.jpg,1280,720,250530
Item:Jingle wall (New Horizons),Jingle wall,聖誕牆,聖誕牆,圣诞墙,クリスマスなかべ,True,File:Jingle Wall NH Screenshot.jpg,聖誕牆_Jingle_wall.jpg,images/wallpapers/聖誕牆_Jingle_wall.webp,https://dodo.ac/np/images/6/62/Jingle_Wall_NH_Screenshot.jpg,1280,720,308436
Item:Jungle wall (New Horizons),Jungle wall,叢林壁紙,叢林壁紙,丛林壁纸,ジャングルのかべがみ,True,File:Jungle Wall NH Screenshot.jpg,叢林壁紙_Jungle_wall.jpg,images/wallpapers/叢林壁紙_Jungle_wall.webp,https://dodo.ac/np/images/1/19/Jungle_Wall_NH_Screenshot.jpg,1280,720,300193
Item:Kerokerokeroppi wall (New Horizons),Kerokerokeroppi wall,Kerokerokeroppi牆,Kerokerokeroppi牆,Kerokerokeroppi墙,けろけろけろっぴなかべ,True,File:Kerokerokeroppi Wall NH Screenshot.jpg,Kerokerokeroppi牆_Kerokerokeroppi_wall.jpg,images/wallpapers/Kerokerokeroppi牆_Kerokerokeroppi_wall.webp,https://dodo.ac/np/images/4/45/Kerokerokeroppi_Wall_NH_Screenshot.jpg,1280,720,182807
Item:Kiki & Lala wall (New Horizons),Kiki & Lala wall,Kiki & Lala牆,Kiki & Lala牆,Kiki & Lala墙,キキ&ララなかべ,True,File:Kiki & Lala Wall NH Screenshot.jpg,Kiki_&_Lala牆_Kiki_&_Lala_wall.jpg,images/wallpapers/Kiki_&_Lala牆_Kiki_&_Lala_wall.webp,https://dodo.ac/np/images/4/47/Kiki_%26_Lala_Wall_NH_Screenshot.jpg,1280,720,191303
Item:Kisses wall (New Horizons),Kisses wall,唇印壁紙,唇印壁紙,唇印壁纸,キッスのかべがみ,True,File:Kisses Wall NH Screenshot.jpg,唇印壁紙_Kisses_wall.jpg,images/wallpapers/唇印壁紙_Kisses_wall.webp,https://dodo.ac/np/images/e/ea/Kisses_Wall_NH_Screenshot.jpg,1280,720,185464
Item:Korok Forest wall (New Horizons),Korok Forest wall,克洛格森林牆,克洛格森林牆,克洛格森林墙,コログのもりのかべ,False,File:Korok_Forest_Wall_NH_Icon.png,克洛格森林牆_Korok_Forest_wall.png,images/wallpapers/克洛格森林牆_Korok_Forest_wall.webp,https://dodo.ac/np/images/5/55/Korok_Forest_Wall_NH_Icon.png,128,128,15549
Item:Laboratory wall (New Horizons),Laboratory wall,實驗室牆,實驗室牆,实验室墙,ラボのかべ,True,File:Laboratory Wall NH Screenshot.jpg,實驗室牆_Laboratory_wall.jpg,images/wallpapers/實驗室牆_Laboratory_wall.webp,https://dodo.ac/np/images/a/ad/Laboratory_Wall_NH_Screenshot.jpg,1280,720,156488
Item:Lattice wall (New Horizons),Lattice wall,東方風交叉格柵,東方風交叉格柵,东方风交叉格栅,オリエンタルなラティス,True,File:Lattice Wall NH Screenshot.jpg,東方風交叉格柵_Lattice_wall.jpg,images/wallpapers/東方風交叉格柵_Lattice_wall.webp,https://dodo.ac/np/images/6/60/Lattice_Wall_NH_Screenshot.jpg,1280,720,256258
Item:Limestone-cave wall (New Horizons),Limestone-cave wall,鐘乳洞牆,钟乳洞墙,鐘乳洞牆,しょうにゅうどうのかべ,False,File:Limestone-Cave_Wall_NH_Icon.png,鐘乳洞牆_Limestone-cave_wall.png,images/wallpapers/鐘乳洞牆_Limestone-cave_wall.webp,https://dodo.ac/np/images/b/b2/Limestone-Cave_Wall_NH_Icon.png,128,128,18495
Item:Magma-cavern wall (New Horizons),Magma-cavern wall,火山洞窟牆,火山洞窟牆,火山洞窟墙,かざんどうくつのかべ,True,File:Magma-Cavern Wall NH Screenshot.jpg,火山洞窟牆_Magma-cavern_wall.jpg,images/wallpapers/火山洞窟牆_Magma-cavern_wall.webp,https://dodo.ac/np/images/9/9d/Magma-Cavern_Wall_NH_Screenshot.jpg,1280,720,282991
Item:Manga-library wall (New Horizons),Manga-library wall,漫畫圖書館牆,漫畫圖書館牆,漫画图书馆墙,マンガライブラリーなかべ,True,File:Manga-Library Wall NH Screenshot.jpg,漫畫圖書館牆_Manga-library_wall.jpg,images/wallpapers/漫畫圖書館牆_Manga-library_wall.webp,https://dodo.ac/np/images/d/df/Manga-Library_Wall_NH_Screenshot.jpg,1280,720,297703
Item:Mangrove wall (New Horizons),Mangrove wall,紅樹林牆,紅樹林牆,红树林墙,マングローブのかべ,True,File:Mangrove Wall NH Screenshot.jpg,紅樹林牆_Mangrove_wall.jpg,images/wallpapers/紅樹林牆_Mangrove_wall.webp,https://dodo.ac/np/images/5/51/Mangrove_Wall_NH_Screenshot.jpg,1280,720,245555
Item:Marine pop wall (New Horizons),Marine pop wall,魚兒壁紙,魚兒壁紙,鱼儿壁纸,おサカナのかべがみ,True,File:Marine Pop Wall NH Screenshot.jpg,魚兒壁紙_Marine_pop_wall.jpg,images/wallpapers/魚兒壁紙_Marine_pop_wall.webp,https://dodo.ac/np/images/b/bc/Marine_Pop_Wall_NH_Screenshot.jpg,1280,720,183108
Item:Meadow vista (New Horizons),Meadow vista,高原牆,高原牆,高原墙,こうげんなかべ,True,File:Meadow Vista NH Screenshot.jpg,高原牆_Meadow_vista.jpg,images/wallpapers/高原牆_Meadow_vista.webp,https://dodo.ac/np/images/9/9c/Meadow_Vista_NH_Screenshot.jpg,1280,720,218474
Item:Mermaid wall (New Horizons),Mermaid wall,人魚壁紙,人魚壁紙,人鱼壁纸,マーメイドなかべがみ,True,File:Mermaid Wall NH Screenshot.jpg,人魚壁紙_Mermaid_wall.jpg,images/wallpapers/人魚壁紙_Mermaid_wall.webp,https://dodo.ac/np/images/7/7f/Mermaid_Wall_NH_Screenshot.jpg,1280,720,191515
Item:Misty-garden wall (New Horizons),Misty-garden wall,毛毛細雨牆,毛毛細雨牆,毛毛细雨墙,こさめのふるかべ,True,File:Misty-Garden Wall NH Screenshot.jpg,毛毛細雨牆_Misty-garden_wall.jpg,images/wallpapers/毛毛細雨牆_Misty-garden_wall.webp,https://dodo.ac/np/images/b/b5/Misty-Garden_Wall_NH_Screenshot.jpg,1280,720,222959
Item:Mod wall (New Horizons),Mod wall,引人入勝牆,引人入勝牆,引人入胜墙,キャッチーなかべ,True,File:Mod Wall NH Screenshot.jpg,引人入勝牆_Mod_wall.jpg,images/wallpapers/引人入勝牆_Mod_wall.webp,https://dodo.ac/np/images/8/80/Mod_Wall_NH_Screenshot.jpg,1280,720,236433
Item:Modern LEGO® wall (New Horizons),Modern LEGO® wall,LEGO®牆・摩登,LEGO®牆・摩登,LEGO®墙·摩登,LEGO®のかべ・モダン,False,File:Modern_LEGO®_Wall_NH_Icon.png,LEGO牆・摩登_Modern_LEGO_wall.png,images/wallpapers/LEGO牆・摩登_Modern_LEGO_wall.webp,https://dodo.ac/np/images/9/99/Modern_LEGO%C2%AE_Wall_NH_Icon.png,128,128,9924
Item:Modern shoji-screen wall (New Horizons),Modern shoji-screen wall,摩登日式紙拉門,摩登日式紙拉門,摩登日式纸拉门,モダンなしょうじ,True,File:Modern Shoji-Screen Wall NH Screenshot.jpg,摩登日式紙拉門_Modern_shoji-screen_wall.jpg,images/wallpapers/摩登日式紙拉門_Modern_shoji-screen_wall.webp,https://dodo.ac/np/images/e/e0/Modern_Shoji-Screen_Wall_NH_Screenshot.jpg,1280,720,205706
Item:Modern tearoom wall (New Horizons),Modern tearoom wall,摩登茶室牆,摩登茶室牆,摩登茶室墙,モダンなちゃしつのかべ,True,File:Modern Tearoom Wall NH Screenshot.jpg,摩登茶室牆_Modern_tearoom_wall.jpg,images/wallpapers/摩登茶室牆_Modern_tearoom_wall.webp,https://dodo.ac/np/images/8/8b/Modern_Tearoom_Wall_NH_Screenshot.jpg,1280,720,172146
Item:Modern wood wall (New Horizons),Modern wood wall,拼木牆,拼木牆,拼木墙,ミックスウッドのかべ,True,File:Modern Wood Wall NH Screenshot.jpg,拼木牆_Modern_wood_wall.jpg,images/wallpapers/拼木牆_Modern_wood_wall.webp,https://dodo.ac/np/images/4/4b/Modern_Wood_Wall_NH_Screenshot.jpg,1280,720,151502
Item:Monochromatic dotted wall (New Horizons),Monochromatic dotted wall,灰階配色點點壁紙,灰階配色點點壁紙,单色配色点点壁纸,モノクロドットのかべがみ,True,File:Monochromatic Dotted Wall NH Screenshot.jpg,灰階配色點點壁紙_Monochromatic_dotted_wall.jpg,images/wallpapers/灰階配色點點壁紙_Monochromatic_dotted_wall.webp,https://dodo.ac/np/images/9/9b/Monochromatic_Dotted_Wall_NH_Screenshot.jpg,1280,720,146394
Item:Monochromatic-tile wall (New Horizons),Monochromatic-tile wall,灰階配色磚牆,灰階配色磚牆,单色配色砖墙,モノクロタイルのかべ,True,File:Monochromatic-Tile Wall NH Screenshot.jpg,灰階配色磚牆_Monochromatic-tile_wall.jpg,images/wallpapers/灰階配色磚牆_Monochromatic-tile_wall.webp,https://dodo.ac/np/images/7/7f/Monochromatic-Tile_Wall_NH_Screenshot.jpg,1280,720,181568
Item:Mortar wall (New Horizons),Mortar wall,灰泥矮牆,灰泥矮牆,灰泥矮墙,しっくいのへい,True,File:Mortar Wall NH Screenshot.jpg,灰泥矮牆_Mortar_wall.jpg,images/wallpapers/灰泥矮牆_Mortar_wall.webp,https://dodo.ac/np/images/f/f0/Mortar_Wall_NH_Screenshot.jpg,1280,720,135417
Item:Mosaic-tile wall (New Horizons),Mosaic-tile wall,馬賽克磚牆,馬賽克磚牆,马赛克砖墙,アートモザイクタイルのかべ,True,File:Mosaic-Tile Wall NH Screenshot.jpg,馬賽克磚牆_Mosaic-tile_wall.jpg,images/wallpapers/馬賽克磚牆_Mosaic-tile_wall.webp,https://dodo.ac/np/images/2/25/Mosaic-Tile_Wall_NH_Screenshot.jpg,1280,720,265546
Item:Mossy-garden wall (New Horizons),Mossy-garden wall,青苔庭園牆,青苔庭園牆,青苔庭院墙,こけにわのかべ,True,File:Mossy-Garden Wall NH Screenshot.jpg,青苔庭園牆_Mossy-garden_wall.jpg,images/wallpapers/青苔庭園牆_Mossy-garden_wall.webp,https://dodo.ac/np/images/4/4c/Mossy-Garden_Wall_NH_Screenshot.jpg,1280,720,231389
Item:Museum wall (New Horizons),Museum wall,博物館牆,博物馆墙,博物館牆,ミュージアムなかべ,False,File:Museum_Wall_NH_Icon.png,博物館牆_Museum_wall.png,images/wallpapers/博物館牆_Museum_wall.webp,https://dodo.ac/np/images/2/2a/Museum_Wall_NH_Icon.png,128,128,15991
Item:Mush wall (New Horizons),Mush wall,蘑菇壁紙,蘑菇壁紙,蘑菇壁纸,キノコのかべがみ,True,File:Mush Wall NH Screenshot.jpg,蘑菇壁紙_Mush_wall.jpg,images/wallpapers/蘑菇壁紙_Mush_wall.webp,https://dodo.ac/np/images/6/6f/Mush_Wall_NH_Screenshot.jpg,1280,720,216849
Item:Mushroom mural (New Horizons),Mushroom mural,超級瑪利歐牆,超級瑪利歐牆,超级马力欧墙,スーパーマリオのかべ,True,File:Mushroom Mural NH Screenshot.jpg,超級瑪利歐牆_Mushroom_mural.jpg,images/wallpapers/超級瑪利歐牆_Mushroom_mural.webp,https://dodo.ac/np/images/4/40/Mushroom_Mural_NH_Screenshot.jpg,1280,720,194595
Item:My Melody wall (New Horizons),My Melody wall,My Melody牆,My Melody牆,My Melody墙,マイメロディなかべ,True,File:My Melody Wall NH Screenshot.jpg,My_Melody牆_My_Melody_wall.jpg,images/wallpapers/My_Melody牆_My_Melody_wall.webp,https://dodo.ac/np/images/2/2f/My_Melody_Wall_NH_Screenshot.jpg,1280,720,171670
Item:Nook Inc. wall (New Horizons),Nook Inc. wall,Nook Inc.壁紙,Nook Inc.壁紙,Nook Inc.壁纸,たぬきかいはつのかべがみ,True,File:Nook Inc. Wall NH Screenshot.jpg,Nook_Inc.壁紙_Nook_Inc._wall.jpg,images/wallpapers/Nook_Inc.壁紙_Nook_Inc._wall.webp,https://dodo.ac/np/images/9/9d/Nook_Inc._Wall_NH_Screenshot.jpg,1280,720,248947
Item:Ocean-horizon wall (New Horizons),Ocean-horizon wall,水平線牆,水平線牆,水平线墙,すいへいせんのかべ,True,File:Ocean-Horizon Wall NH Screenshot.jpg,水平線牆_Ocean-horizon_wall.jpg,images/wallpapers/水平線牆_Ocean-horizon_wall.webp,https://dodo.ac/np/images/e/ec/Ocean-Horizon_Wall_NH_Screenshot.jpg,1280,720,163658
Item:Office wall (New Horizons),Office wall,辦公室牆,辦公室牆,办公室墙,オフィスのかべ,True,File:Office Wall NH Screenshot.jpg,辦公室牆_Office_wall.jpg,images/wallpapers/辦公室牆_Office_wall.webp,https://dodo.ac/np/images/6/6a/Office_Wall_NH_Screenshot.jpg,1280,720,169721
Item:Old wallpaper (New Horizons),Old wallpaper,破爛壁紙,破爛壁紙,破烂壁纸,ボロいかべがみ,True,File:Old Wallpaper NH Screenshot.jpg,破爛壁紙_Old_wallpaper.jpg,images/wallpapers/破爛壁紙_Old_wallpaper.webp,https://dodo.ac/np/images/6/67/Old_Wallpaper_NH_Screenshot.jpg,1280,720,193897
Item:Olive Moroccan wall (New Horizons),Olive Moroccan wall,黃綠色摩洛哥磚牆,黃綠色摩洛哥磚牆,黄绿色摩洛哥砖墙,きみどりモロッカンタイルかべ,True,File:Olive Moroccan Wall NH Screenshot.jpg,黃綠色摩洛哥磚牆_Olive_Moroccan_wall.jpg,images/wallpapers/黃綠色摩洛哥磚牆_Olive_Moroccan_wall.webp,https://dodo.ac/np/images/2/2b/Olive_Moroccan_Wall_NH_Screenshot.jpg,1280,720,253635
Item:Operating-room wall (New Horizons),Operating-room wall,手術室牆,手术室墙,手術室牆,しゅじゅつしつのかべ,False,File:Operating-Room_Wall_NH_Icon.png,手術室牆_Operating-room_wall.png,images/wallpapers/手術室牆_Operating-room_wall.webp,https://dodo.ac/np/images/9/99/Operating-Room_Wall_NH_Icon.png,128,128,10987
Item:Orange camo wall (New Horizons),Orange camo wall,橘色迷彩壁紙,橘色迷彩壁紙,橘色迷彩壁纸,オレンジめいさいのかべがみ,True,File:Orange Camo Wall NH Screenshot.jpg,橘色迷彩壁紙_Orange_camo_wall.jpg,images/wallpapers/橘色迷彩壁紙_Orange_camo_wall.webp,https://dodo.ac/np/images/d/d3/Orange_Camo_Wall_NH_Screenshot.jpg,1280,720,207380
Item:Orange molded-panel wall (New Horizons),Orange molded-panel wall,橘色線板牆,橘色線板牆,橘色线板墙,オレンジのパネルモールドかべ,True,File:Orange Molded-Panel Wall NH Screenshot.jpg,橘色線板牆_Orange_molded-panel_wall.jpg,images/wallpapers/橘色線板牆_Orange_molded-panel_wall.webp,https://dodo.ac/np/images/f/f7/Orange_Molded-Panel_Wall_NH_Screenshot.jpg,1280,720,166521
Item:Orange Moroccan-style wall (New Horizons),Orange Moroccan-style wall,橘色摩洛哥塗牆,橘色摩洛哥涂墙,橘色摩洛哥塗牆,オレンジのモロッカンなぬりかべ,False,File:Orange_Moroccan-Style_Wall_NH_Icon.png,橘色摩洛哥塗牆_Orange_Moroccan-style_wall.png,images/wallpapers/橘色摩洛哥塗牆_Orange_Moroccan-style_wall.webp,https://dodo.ac/np/images/0/0c/Orange_Moroccan-Style_Wall_NH_Icon.png,128,128,17445
Item:Orange wall (New Horizons),Orange wall,橘子壁紙,橘子壁紙,橘子壁纸,オレンジのかべがみ,True,File:Orange Wall NH Screenshot.jpg,橘子壁紙_Orange_wall.jpg,images/wallpapers/橘子壁紙_Orange_wall.webp,https://dodo.ac/np/images/3/3c/Orange_Wall_NH_Screenshot.jpg,1280,720,256370
Item:Orange-paint wall (New Horizons),Orange-paint wall,橘色油漆牆,橘色油漆牆,橘色油漆墙,オレンジのペイントウォール,True,File:Orange-Paint Wall NH Screenshot.jpg,橘色油漆牆_Orange-paint_wall.jpg,images/wallpapers/橘色油漆牆_Orange-paint_wall.webp,https://dodo.ac/np/images/b/b2/Orange-Paint_Wall_NH_Screenshot.jpg,1280,720,155263
Item:Outdoor-window wall (New Horizons),Outdoor-window wall,附窗戶的外牆,附窗户的外墙,附窗戶的外牆,まどつきのそとかべ,False,File:Outdoor-Window_Wall_NH_Icon.png,附窗戶的外牆_Outdoor-window_wall.png,images/wallpapers/附窗戶的外牆_Outdoor-window_wall.webp,https://dodo.ac/np/images/9/93/Outdoor-Window_Wall_NH_Icon.png,128,128,20675
Item:Paintball wall (New Horizons),Paintball wall,畫室牆,畫室牆,画室墙,アトリエのかべ,True,File:Paintball Wall NH Screenshot.jpg,畫室牆_Paintball_wall.jpg,images/wallpapers/畫室牆_Paintball_wall.webp,https://dodo.ac/np/images/0/02/Paintball_Wall_NH_Screenshot.jpg,1280,720,179479
Item:Palace wall (New Horizons),Palace wall,宮殿牆,宮殿牆,宫殿墙,きゅうでんのかべ,True,File:Palace Wall NH Screenshot.jpg,宮殿牆_Palace_wall.jpg,images/wallpapers/宮殿牆_Palace_wall.webp,https://dodo.ac/np/images/3/31/Palace_Wall_NH_Screenshot.jpg,1280,720,168484
Item:Paradise Planning wall (New Horizons),Paradise Planning wall,巧美生活壁紙,巧美生活壁纸,巧美生活壁紙,タクミライフのかべがみ,False,File:Paradise_Planning_Wall_NH_Icon.png,巧美生活壁紙_Paradise_Planning_wall.png,images/wallpapers/巧美生活壁紙_Paradise_Planning_wall.webp,https://dodo.ac/np/images/1/16/Paradise_Planning_Wall_NH_Icon.png,128,128,18615
Item:Party wall (New Horizons),Party wall,派對壁紙,派對壁紙,派对壁纸,パーティーなかべがみ,True,File:Party Wall NH Screenshot.jpg,派對壁紙_Party_wall.jpg,images/wallpapers/派對壁紙_Party_wall.webp,https://dodo.ac/np/images/8/8d/Party_Wall_NH_Screenshot.jpg,1280,720,221515
Item:Pastel dotted wall (New Horizons),Pastel dotted wall,粉嫩圓點壁紙,粉嫩圓點壁紙,粉嫩点点壁纸,パステルドットのかべがみ,True,File:Pastel Dotted Wall NH Screenshot.jpg,粉嫩圓點壁紙_Pastel_dotted_wall.jpg,images/wallpapers/粉嫩圓點壁紙_Pastel_dotted_wall.webp,https://dodo.ac/np/images/9/97/Pastel_Dotted_Wall_NH_Screenshot.jpg,1280,720,166903
Item:Pastel puzzle wall (New Horizons),Pastel puzzle wall,粉嫩巧拼壁紙,粉嫩巧拼壁紙,粉嫩拼图壁纸,パステルパズルかべがみ,True,File:Pastel Puzzle Wall NH Screenshot.jpg,粉嫩巧拼壁紙_Pastel_puzzle_wall.jpg,images/wallpapers/粉嫩巧拼壁紙_Pastel_puzzle_wall.webp,https://dodo.ac/np/images/4/4b/Pastel_Puzzle_Wall_NH_Screenshot.jpg,1280,720,140776
Item:Paw-print wall (New Horizons),Paw-print wall,肉球壁紙,肉球壁纸,肉球壁紙,にくきゅうなかべがみ,False,File:Paw-Print_Wall_NH_Icon.png,肉球壁紙_Paw-print_wall.png,images/wallpapers/肉球壁紙_Paw-print_wall.webp,https://dodo.ac/np/images/f/f6/Paw-Print_Wall_NH_Icon.png,128,128,18350
Item:Peach two-toned tile wall (New Horizons),Peach two-toned tile wall,桃紅色撞色磚牆,桃紅色撞色磚牆,桃红色撞色砖墙,ももいろツートンタイルのかべ,True,File:Peach Two-Toned Tile Wall NH Screenshot.jpg,桃紅色撞色磚牆_Peach_two-toned_tile_wall.jpg,images/wallpapers/桃紅色撞色磚牆_Peach_two-toned_tile_wall.webp,https://dodo.ac/np/images/f/f2/Peach_Two-Toned_Tile_Wall_NH_Screenshot.jpg,1280,720,222487
Item:Peach wall (New Horizons),Peach wall,桃子壁紙,桃子壁紙,桃子壁纸,モモのかべがみ,True,File:Peach Wall NH Screenshot.jpg,桃子壁紙_Peach_wall.jpg,images/wallpapers/桃子壁紙_Peach_wall.webp,https://dodo.ac/np/images/9/95/Peach_Wall_NH_Screenshot.jpg,1280,720,224488
Item:Pear wall (New Horizons),Pear wall,梨子壁紙,梨子壁紙,梨子壁纸,ナシのかべがみ,True,File:Pear Wall NH Screenshot.jpg,梨子壁紙_Pear_wall.jpg,images/wallpapers/梨子壁紙_Pear_wall.webp,https://dodo.ac/np/images/e/e6/Pear_Wall_NH_Screenshot.jpg,1280,720,202314
Item:Perforated-board wall (New Horizons),Perforated-board wall,洞洞板牆,洞洞板牆,洞洞板墙,パンチングボードのかべ,True,File:Perforated-Board Wall NH Screenshot.jpg,洞洞板牆_Perforated-board_wall.jpg,images/wallpapers/洞洞板牆_Perforated-board_wall.webp,https://dodo.ac/np/images/b/b9/Perforated-Board_Wall_NH_Screenshot.jpg,1280,720,222636
Item:Pharmacy-shelving wall (New Horizons),Pharmacy-shelving wall,藥品架牆,药品陈列柜墙,藥品架牆,やくひんだなのかべ,False,File:Pharmacy-Shelving_Wall_NH_Icon.png,藥品架牆_Pharmacy-shelving_wall.png,images/wallpapers/藥品架牆_Pharmacy-shelving_wall.webp,https://dodo.ac/np/images/d/d7/Pharmacy-Shelving_Wall_NH_Icon.png,128,128,18914
Item:Pink blossoming wall (New Horizons),Pink blossoming wall,粉紅色花草圖案牆,粉紅色花草圖案牆,粉红色花草图案墙,ピンクのくさばなもようのかべ,True,File:Pink Blossoming Wall NH Screenshot.jpg,粉紅色花草圖案牆_Pink_blossoming_wall.jpg,images/wallpapers/粉紅色花草圖案牆_Pink_blossoming_wall.webp,https://dodo.ac/np/images/d/dc/Pink_Blossoming_Wall_NH_Screenshot.jpg,1280,720,180797
Item:Pink diner wall (New Horizons),Pink diner wall,桃紅色餐館牆,桃紅色餐館牆,桃红色餐馆墙,ももいろダイナーのかべ,True,File:Pink Diner Wall NH Screenshot.jpg,桃紅色餐館牆_Pink_diner_wall.jpg,images/wallpapers/桃紅色餐館牆_Pink_diner_wall.webp,https://dodo.ac/np/images/1/16/Pink_Diner_Wall_NH_Screenshot.jpg,1280,720,251897
Item:Pink flower-print wall (New Horizons),Pink flower-print wall,粉紅色花紋壁紙,粉紅色花紋壁紙,粉红色花纹壁纸,ピンクのはながらのかべがみ,True,File:Pink Flower-Print Wall NH Screenshot.jpg,粉紅色花紋壁紙_Pink_flower-print_wall.jpg,images/wallpapers/粉紅色花紋壁紙_Pink_flower-print_wall.webp,https://dodo.ac/np/images/b/b4/Pink_Flower-Print_Wall_NH_Screenshot.jpg,1280,720,216549
Item:Pink heart-pattern wall (New Horizons),Pink heart-pattern wall,粉紅愛心壁紙,粉紅愛心壁紙,粉红爱心壁纸,ピンクハートのかべがみ,True,File:Pink Heart-Pattern Wall NH Screenshot.jpg,粉紅愛心壁紙_Pink_heart-pattern_wall.jpg,images/wallpapers/粉紅愛心壁紙_Pink_heart-pattern_wall.webp,https://dodo.ac/np/images/8/8d/Pink_Heart-Pattern_Wall_NH_Screenshot.jpg,1280,720,177675
Item:Pink painted-wood wall (New Horizons),Pink painted-wood wall,粉紅油漆木牆,粉紅油漆木牆,粉红油漆木墙,ピンクのペイントウッドのかべ,True,File:Pink Painted-Wood Wall NH Screenshot.jpg,粉紅油漆木牆_Pink_painted-wood_wall.jpg,images/wallpapers/粉紅油漆木牆_Pink_painted-wood_wall.webp,https://dodo.ac/np/images/c/ca/Pink_Painted-Wood_Wall_NH_Screenshot.jpg,1280,720,175829
Item:Pink playroom wall (New Horizons),Pink playroom wall,粉紅色兒童房壁紙,粉紅色兒童房壁紙,粉红色儿童房壁纸,ピンクのキッズルームのかべがみ,True,File:Pink Playroom Wall NH Screenshot.jpg,粉紅色兒童房壁紙_Pink_playroom_wall.jpg,images/wallpapers/粉紅色兒童房壁紙_Pink_playroom_wall.webp,https://dodo.ac/np/images/e/e8/Pink_Playroom_Wall_NH_Screenshot.jpg,1280,720,162567
Item:Pink quilt wall (New Horizons),Pink quilt wall,粉紅色拼布牆,粉紅色拼布牆,粉红色拼布墙,ピンクキルトのかべ,True,File:Pink Quilt Wall NH Screenshot.jpg,粉紅色拼布牆_Pink_quilt_wall.jpg,images/wallpapers/粉紅色拼布牆_Pink_quilt_wall.webp,https://dodo.ac/np/images/7/71/Pink_Quilt_Wall_NH_Screenshot.jpg,1280,720,173246
Item:Pink shanty wall (New Horizons),Pink shanty wall,粉紅鐵皮牆,粉紅鐵皮牆,粉红铁皮墙,ピンクのトタンかべ,True,File:Pink Shanty Wall NH Screenshot.jpg,粉紅鐵皮牆_Pink_shanty_wall.jpg,images/wallpapers/粉紅鐵皮牆_Pink_shanty_wall.webp,https://dodo.ac/np/images/2/2c/Pink_Shanty_Wall_NH_Screenshot.jpg,1280,720,157414
